clase,archivo,ruta,duracion_s,error_vs_N,error_vs_AS,error_vs_MR,error_vs_MS,error_vs_MVP,afinidad_N,afinidad_AS,afinidad_MR,afinidad_MS,afinidad_MVP
MVP,New_MVP_042.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_042.wav,2.698375,0.1768152762922371,0.1312186215982426,0.09842544664547746,0.13714229749394485,0.11211992409115598,0.1357983709745019,0.19557510155507485,0.2542428357245744,0.18652309210371087,0.2278605996421381
MVP,New_MVP_043.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_043.wav,2.68775,0.18605571918407873,0.1445590580486131,0.10471778818193032,0.14634994504654397,0.12293207971077365,0.13621265127568208,0.1898416998054509,0.26110450380506606,0.18714121082606647,0.2256999342877344
MVP,New_MVP_044.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_044.wav,2.693625,0.19648474099353044,0.12505368534914563,0.09519009058459792,0.13352850774101876,0.11694788204889218,0.11677116125206694,0.20678189242109274,0.26258460532192457,0.1932270647836724,0.22063527622124332
MVP,New_MVP_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_045.wav,2.679875,0.16479892875033603,0.1296267295081482,0.09911847074528761,0.1386036991654843,0.10747045469551433,0.1463871168177165,0.19395616728670315,0.24757121099488522,0.18051546169326985,0.23157004320742536
MVP,New_MVP_046.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_046.wav,2.752875,0.19462200139855507,0.13374147397367528,0.10042483417329398,0.13811923348720379,0.11241396011770821,0.1211555717288462,0.19718052031733452,0.25740552879982004,0.19039437518567562,0.23386400396832385
MVP,New_MVP_047.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_047.wav,2.6765,0.19730392314938097,0.13713929014266146,0.10615493326393828,0.14523073912665485,0.1261819645224336,0.1253943801260615,0.2029137223546119,0.2599932660042508,0.19019489009523358,0.22150374141984233
MVP,New_MVP_048.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_048.wav,2.698,0.16496423153084436,0.12322103888742304,0.09475477268734972,0.13709673075604173,0.11034578124191147,0.14393053233745962,0.20099425187250936,0.2523978063845943,0.17987654870244046,0.22280086070299637
MVP,New_MVP_049.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_049.wav,2.685125,0.20989807572479136,0.13521950744632877,0.10325256953884404,0.14259990964621624,0.12616087758167635,0.11322750736738262,0.20578412458761605,0.2657519044936918,0.1939857034562885,0.22125076009502107
MVP,New_MVP_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_050.wav,2.70625,0.1571894604669639,0.13985112554186857,0.10507838430414765,0.14001833514667053,0.10997720483582328,0.15943383534519842,0.1831555313811115,0.2418983556723479,0.18291069226327297,0.23260158533806913
MVP,New_MVP_051.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_051.wav,2.68525,0.1908246089167276,0.12555014646991572,0.0975129584787523,0.13892536055396754,0.11900702377259499,0.12366605986121418,0.20846696068065498,0.26088457565811546,0.18731259533643946,0.219669808463576
MVP,New_MVP_052.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_052.wav,2.679625,0.19586147843192703,0.13229627563656515,0.1004009989867616,0.1474004101159994,0.11299231974211583,0.12160886982154208,0.20221500890453922,0.2609930412381792,0.1791992752216611,0.23598380481407838
MVP,New_MVP_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_053.wav,2.683375,0.1654321830448239,0.12870839239293907,0.09709781745847186,0.1360274168898274,0.10970855679047889,0.14501299034092305,0.19453530283775564,0.2505098526422589,0.18347188788210644,0.22646996629695595
MVP,New_MVP_054.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_054.wav,2.6955,0.19231890521910947,0.13112193035042077,0.09702701146367902,0.13223764924879794,0.10881527703392702,0.11986938333943369,0.19558175511541223,0.25691308263734297,0.19384380880904545,0.23379197009876576
MVP,New_MVP_055.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_055.wav,2.692125,0.18377516002446856,0.1352993291706484,0.10302142677356153,0.14165293274216928,0.11044849102488559,0.131921021638068,0.1944179201127483,0.2516988387754752,0.18478282948630187,0.23717938998740654
MVP,New_MVP_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_056.wav,2.68075,0.19419498759055945,0.1336790261321366,0.10153177219558039,0.140296759494711,0.11357100773754047,0.12245169068518112,0.1987095641697892,0.2569861811512162,0.18846313457538777,0.2333894294184257
MVP,New_MVP_057.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_057.wav,2.685,0.20416894894571636,0.13227803875531355,0.10317030900253742,0.14085855569500774,0.10789901454532702,0.11311827426441362,0.20105152686320227,0.25376866030039286,0.18771354279007155,0.24434799578191962
MVP,New_MVP_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_058.wav,2.743,0.16384524818974128,0.13830446488980194,0.10228273228525425,0.14726449899753247,0.12175850307868641,0.15612176555855367,0.19151430731006153,0.2554780199801372,0.17826696761853963,0.21861893953270792
MVP,New_MVP_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_059.wav,2.68675,0.17727955232114542,0.12823315334084012,0.09813897524460302,0.13663552831182418,0.11439311501615275,0.13509787004439047,0.20001066115727398,0.25445502356656574,0.18700805132578355,0.22342839390598623
MVP,New_MVP_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_060.wav,2.700125,0.160708248296346,0.13673358905378138,0.10123747467534519,0.14377182824695994,0.10742334317698643,0.1539096284014151,0.18644995691435678,0.24767856350146927,0.1762418081437524,0.2357200430390065
MVP,New_MVP_061.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_061.wav,2.6815,0.1694047697547669,0.13145381146179014,0.10247823039652261,0.1337558952445919,0.10389984135762238,0.14120820048959445,0.1913000364220144,0.24120512567685318,0.18780917046066126,0.23847746695087663
MVP,New_MVP_062.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_062.wav,2.70275,0.18742944955412075,0.13503215097913812,0.1056337410532097,0.14084887857703504,0.11592875765662103,0.1304117862632777,0.19831871721794161,0.2509020688038591,0.1893016167167438,0.23106581099817783
MVP,New_MVP_063.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_063.wav,2.680125,0.15848364849341426,0.12848469420400127,0.09877530092255563,0.14095457797887886,0.1106459822186199,0.15383838992149315,0.19556528643014406,0.24803488853910302,0.1769974276492445,0.22556400746001526
MVP,New_MVP_064.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_064.wav,2.68725,0.12229680783045693,0.11891672907067884,0.08039891027817045,0.10143993808875758,0.08940274128251022,0.16925588521240414,0.17389511212393416,0.2366529835973125,0.1999898552327229,0.22020616383362634
MVP,New_MVP_065.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_065.wav,2.685875,0.11880861844040753,0.1276661627046613,0.0879788921203642,0.10936807605864281,0.09050003446313488,0.18037777347445372,0.1680384864232097,0.23083223787030585,0.19452831525649056,0.22622318697554025
MVP,New_MVP_066.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_066.wav,2.68575,0.12805873502649176,0.12454510834520449,0.0860817378013697,0.10883868119735318,0.08635535880158547,0.16694983732214058,0.17170920981010446,0.23357643534625655,0.19469881432606978,0.23306570319542866
MVP,New_MVP_067.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_067.wav,2.6805,0.1406760287834686,0.12631708608914557,0.08960375206414298,0.11101807524543436,0.0921034045636654,0.15700884342287835,0.17612142516233556,0.2362475852247781,0.19905193281557285,0.23157021337443517
MVP,New_MVP_068.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_068.wav,2.7125,0.12237260569042598,0.12375393068423295,0.08695397435758273,0.10954425156883864,0.09026915671732692,0.17490226784853724,0.17298013278912047,0.23219473605859245,0.19380532608487774,0.22611753721887223
MVP,New_MVP_069.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_069.wav,2.686625,0.12501626661461845,0.12067717917598976,0.08674192803795078,0.11090828190081553,0.09298279831249885,0.1722609224199848,0.17834556018596892,0.2339728368477445,0.19284257758070797,0.22257810296559366
MVP,New_MVP_070.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_070.wav,2.72675,0.10927595388815534,0.12226966671284575,0.08571915611675739,0.10756859601008982,0.08985612794723508,0.1890186953978882,0.17035699827715356,0.22821777116448116,0.19161818851328985,0.2207883466471873
MVP,New_MVP_071.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_071.wav,2.689625,0.1184476383821551,0.1275685413623196,0.08760128563425794,0.10294705081209407,0.08760493691222344,0.17789205180026188,0.16537401924478395,0.22768150346886817,0.2013775725477398,0.22767485293834622
MVP,New_MVP_072.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_072.wav,2.691375,0.13192095035307694,0.12661845960323756,0.08819892393929452,0.11177867229583094,0.09181825088275475,0.16624580035288902,0.17344964802947704,0.235861231388197,0.19531343803133291,0.22912988219810398
MVP,New_MVP_073.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_073.wav,2.684,0.15842455114032547,0.12566582106276006,0.09365441754997617,0.10774938618523883,0.0908530988217978,0.13897677184730767,0.18061661773290036,0.23333329425041147,0.2084518605221362,0.23862145564724435
MVP,New_MVP_074.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_074.wav,2.711625,0.13139057799650505,0.12410149958939391,0.08781889733843821,0.10371320360533945,0.09071503458710982,0.16367877853805896,0.1735070906640856,0.23194013160553245,0.2042459356829733,0.22662806350934972
MVP,New_MVP_075.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_075.wav,2.68,0.1277049973703999,0.11930882032702574,0.08159930024772034,0.10570635298585719,0.0928257397213861,0.1658424731291327,0.1773646525325846,0.23981887663502333,0.19775473205332733,0.2192192656499321
MVP,New_MVP_076.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_076.wav,2.706375,0.13624862489103157,0.12028595543208934,0.08201165769622269,0.10436108032089646,0.09145140768335845,0.15622391106821062,0.17750373681694376,0.24109379365559483,0.2016211944906315,0.22355736396861914
MVP,New_MVP_077.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_077.wav,2.681,0.12641201698938642,0.12064307968267093,0.08850650606604162,0.1074030112199944,0.08400889314327044,0.16751593591233851,0.17542822501304742,0.22685761498132384,0.195029442173149,0.23516878192014126
MVP,New_MVP_078.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_078.wav,2.701,0.15180229811006554,0.11736796239345391,0.07967359658164558,0.10403079018885117,0.10162074468176935,0.14169616359412426,0.18663591826668527,0.25232417875685836,0.20765065731325272,0.21169308206907947
MVP,New_MVP_079.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_079.wav,2.683125,0.1880760257351471,0.1162693349736241,0.08192648558411553,0.10699884778029349,0.09603456190626046,0.1097082798917997,0.19485941856191205,0.2564724273785999,0.20986034079897553,0.2290995333687128
MVP,New_MVP_080.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_080.wav,2.702,0.1453374361875388,0.11481385023997816,0.07690231689186522,0.10799123846389805,0.09431330060433736,0.14581991093260954,0.1861515377610087,0.2521069312686361,0.1965942490722013,0.21932737096554428
MVP,New_MVP_081.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_081.wav,2.683125,0.1449714173419944,0.1355200552202765,0.09773525782535805,0.11642327085390507,0.1059439850927578,0.162317426397243,0.17506629613619298,0.23685381024540275,0.20396308308094968,0.22179938414021147
MVP,New_MVP_082.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_082.wav,2.696,0.12028772603242581,0.128295481872466,0.08675857674263017,0.11181304802937363,0.09219583068004282,0.17960613820830898,0.16846100280879772,0.23486233329211942,0.19220523942009843,0.2248652862706753
MVP,New_MVP_083.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_083.wav,2.681,0.14752230086115892,0.13356826756322776,0.08931367680127858,0.11614385106423389,0.10213892574349169,0.1554180531127998,0.17377317719323143,0.2475933284464183,0.199765904091339,0.22344953715621146
MVP,New_MVP_084.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_084.wav,2.69925,0.12266939249557098,0.12715329134212008,0.08724459893855713,0.10680759571591503,0.09363632504698068,0.17577321449937772,0.16957976725323148,0.23336248134278045,0.1995548197694639,0.22172971713514636
MVP,New_MVP_085.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_085.wav,2.68125,0.14074789774028088,0.12190615577487404,0.08460214549369352,0.11062326112006453,0.09836424118416068,0.15610730968964714,0.1815039813207656,0.24462090150125174,0.198649257863618,0.2191185496247174
MVP,New_MVP_086.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_086.wav,2.682,0.1340783222246022,0.12270876712727087,0.08408141936998871,0.10751456736383938,0.08804978035449483,0.15951610353247203,0.17470543384030748,0.2379641667712289,0.1972860919395985,0.23052820391639312
MVP,New_MVP_087.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_087.wav,2.674125,0.11267426797814505,0.11513840454106945,0.07830317473304935,0.10543479884421095,0.0837491433866478,0.17803225374091694,0.17455705346615863,0.23437759780462258,0.18864755536274908,0.22438553962555277
MVP,New_MVP_088.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_088.wav,2.7035,0.13030413630664572,0.12072938059978235,0.07780383039661573,0.10546603186218202,0.0862305514385058,0.16015013117015384,0.17289936858178165,0.2437429392748046,0.1953546316383484,0.22785292933491166
MVP,New_MVP_089.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_089.wav,2.683125,0.12721968288802585,0.11906555026865993,0.08226701127617814,0.10324891426162898,0.08205741006667211,0.16268698689258512,0.17365335331281076,0.23309577059223968,0.1970769334867074,0.23348695571565703
MVP,New_MVP_090.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_090.wav,2.7125,0.12749160880300617,0.1258937041606838,0.08666365986661058,0.10213835433389502,0.08774353255615626,0.16671225298753073,0.16885705479950097,0.23110979064123047,0.20419906482788783,0.22912183674385006
MVP,New_MVP_091.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_091.wav,2.68775,0.160439034965315,0.12272432902284733,0.08535694616388159,0.10577179216122545,0.08891725356274509,0.13340109415960918,0.1803822090094332,0.24323232242168027,0.20658217558768294,0.23640219882159438
MVP,New_MVP_092.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_092.wav,2.74175,0.12080540964441401,0.12555153014435488,0.08755453185967974,0.11235157042645334,0.09254622724107169,0.17885488460624538,0.17219125599700788,0.23335987707532105,0.19136938060201225,0.2242246017194134
MVP,New_MVP_093.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_093.wav,2.68525,0.13672376275598322,0.14010988599296972,0.09575675919737899,0.11156688443107463,0.09812493945019228,0.16818563557898356,0.16369081223203213,0.2334118223991832,0.20568037160141214,0.22903135818838902
MVP,New_MVP_094.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_094.wav,2.708625,0.1069843474742075,0.10901948977482473,0.06921107749786394,0.1033143941810932,0.08279865677139749,0.17921370433924266,0.17631952540973087,0.2424426366588726,0.18455335322885993,0.21747078036329395
MVP,New_MVP_095.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_095.wav,2.685625,0.12188941577261855,0.11926150973554445,0.07935863721095503,0.10305869750823145,0.08410295381588898,0.168291240341522,0.1718667212962595,0.23649859815558755,0.19565282704930467,0.2276906131573264
MVP,New_MVP_096.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\MVP_New_3주기\New_MVP_096.wav,2.678375,0.12548511079057745,0.12088371891733704,0.08154911407105182,0.09600558075324521,0.08407729563039673,0.1634689402695447,0.16959854418510129,0.23231889570215733,0.2069462804434069,0.22766733939978973
