distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte,origen
8-7-5-4,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,126,726,74,74,0.852,0.6300000000000001,0.9075,0.6378399470899472,0.76875,200,nueva_4_capas
8-7-5-4,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,135,735,65,65,0.8699999999999999,0.675,0.91875,0.7276225832285903,0.796875,200,nueva_4_capas
8-7-5-4,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9043587692635844,0.9375,200,nueva_4_capas
8-7-5-4,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.97125,0.8854708844182528,0.928125,200,nueva_4_capas
8-7-5-4,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,174,774,26,26,0.948,0.8699999999999999,0.9675,0.8697363489223955,0.91875,200,nueva_4_capas
8-7-5-4,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.89,0.9725,0.8907422402159243,0.93125,200,nueva_4_capas
8-7-5-4,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,186,786,14,14,0.972,0.93,0.9825,0.9324173169825344,0.95625,200,nueva_4_capas
8-7-5-4,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,146,746,54,54,0.892,0.7300000000000001,0.9325,0.7559694894600555,0.83125,200,nueva_4_capas
8-7-5-4,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,150,750,50,50,0.9,0.7499999999999999,0.9375,0.7553688141923437,0.84375,200,nueva_4_capas
8-7-5-4,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,151,751,49,49,0.902,0.7550000000000001,0.93875,0.7709022852639874,0.846875,200,nueva_4_capas
8-7-5-4,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,146,746,54,54,0.892,0.73,0.9325,0.7284003882765492,0.83125,200,nueva_4_capas
8-7-5-4,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,148,748,52,52,0.8959999999999999,0.74,0.935,0.7418878989067013,0.8375,200,nueva_4_capas
8-7-5-4,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9614035087719298,0.975,200,nueva_4_capas
8-7-5-4,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,182,782,18,18,0.964,0.91,0.9774999999999998,0.9135211760841052,0.94375,200,nueva_4_capas
8-7-5-4,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,182,782,18,18,0.964,0.91,0.9774999999999998,0.9107538014149054,0.94375,200,nueva_4_capas
8-7-5-4,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,187,787,13,13,0.974,0.935,0.98375,0.9365475405867082,0.959375,200,nueva_4_capas
8-7-5-4,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,187,787,13,13,0.974,0.9350000000000002,0.98375,0.9359139982824194,0.959375,200,nueva_4_capas
8-7-5-4,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,172,772,28,28,0.9440000000000002,0.86,0.965,0.8655288435906231,0.9125,200,nueva_4_capas
8-7-5-4,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.8850000000000001,0.97125,0.8887161084529506,0.928125,200,nueva_4_capas
8-7-5-4,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.836420637271701,0.890625,200,nueva_4_capas
8-7-5-4,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8827031660908575,0.925,200,nueva_4_capas
8-7-5-4,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8818307593307593,0.921875,200,nueva_4_capas
8-7-6-3,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,174,774,26,26,0.948,0.8700000000000001,0.9675,0.886423505513591,0.91875,200,nueva_4_capas
8-7-6-3,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,170,770,30,30,0.94,0.8499999999999999,0.9625,0.8607819358342006,0.90625,200,nueva_4_capas
8-7-6-3,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,162,762,38,38,0.924,0.8100000000000002,0.9525,0.8271982987772463,0.88125,200,nueva_4_capas
8-7-6-3,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,167,767,33,33,0.934,0.835,0.95875,0.8494807153630684,0.896875,200,nueva_4_capas
8-7-6-3,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,167,767,33,33,0.934,0.835,0.95875,0.8600197214347343,0.896875,200,nueva_4_capas
8-7-6-3,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,138,738,62,62,0.876,0.6900000000000001,0.9225,0.7359086815140599,0.80625,200,nueva_4_capas
8-7-6-3,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,126,726,74,74,0.852,0.63,0.9075,0.6474992319508448,0.76875,200,nueva_4_capas
8-7-6-3,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,134,734,66,66,0.868,0.67,0.9175,0.686739819004525,0.7937500000000001,200,nueva_4_capas
8-7-6-3,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,138,738,62,62,0.876,0.6900000000000001,0.9225,0.7076048217352564,0.80625,200,nueva_4_capas
8-7-6-3,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,132,732,68,68,0.8640000000000001,0.66,0.915,0.6987336473050758,0.7875,200,nueva_4_capas
8-7-6-3,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,184,784,16,16,0.968,0.92,0.98,0.9239730940346842,0.95,200,nueva_4_capas
8-7-6-3,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,174,774,26,26,0.948,0.8699999999999999,0.9675,0.8703972823635715,0.91875,200,nueva_4_capas
8-7-6-3,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8791880571177224,0.925,200,nueva_4_capas
8-7-6-3,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.89,0.9725,0.8922864070745972,0.93125,200,nueva_4_capas
8-7-6-3,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.920177789631134,0.946875,200,nueva_4_capas
8-7-6-3,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,149,749,51,51,0.898,0.745,0.93625,0.7763299663299664,0.8406250000000002,200,nueva_4_capas
8-7-6-3,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.93,0.7251231735937618,0.825,200,nueva_4_capas
8-7-6-3,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,154,754,46,46,0.908,0.77,0.9425,0.7796701902748413,0.85625,200,nueva_4_capas
8-7-6-3,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.93,0.7251586585457555,0.825,200,nueva_4_capas
8-7-6-3,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,151,751,49,49,0.902,0.7550000000000001,0.93875,0.7747698795704535,0.846875,200,nueva_4_capas
8-7-6-3,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,189,789,11,11,0.978,0.945,0.9862499999999998,0.945546082131448,0.965625,200,nueva_4_capas
8-7-6-3,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712499999999998,0.8893984962406016,0.928125,200,nueva_4_capas
8-7-6-3,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9279066461993292,0.953125,200,nueva_4_capas
8-7-6-3,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,184,784,16,16,0.968,0.92,0.98,0.9233911283224784,0.95,200,nueva_4_capas
8-7-6-3,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,190,790,10,10,0.98,0.95,0.9875,0.9498467792370232,0.96875,200,nueva_4_capas
8-7-6-3,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,168,768,32,32,0.936,0.8400000000000001,0.96,0.8448037015358194,0.9,200,nueva_4_capas
8-7-6-3,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,173,773,27,27,0.946,0.8649999999999999,0.96625,0.8684317423940853,0.915625,200,nueva_4_capas
8-7-6-3,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,163,763,37,37,0.926,0.8150000000000001,0.95375,0.8237299500924443,0.884375,200,nueva_4_capas
8-7-6-3,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,173,773,27,27,0.946,0.865,0.96625,0.8660970404544457,0.915625,200,nueva_4_capas
8-7-6-3,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.97,0.8900304683276818,0.925,200,nueva_4_capas
9-6-5-3,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8869628283162119,0.925,200,nueva_4_capas
9-6-5-3,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,167,767,33,33,0.934,0.835,0.95875,0.8463681454843577,0.8968749999999999,200,nueva_4_capas
9-6-5-3,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,170,770,30,30,0.94,0.85,0.9625,0.8524403958614485,0.90625,200,nueva_4_capas
9-6-5-3,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,167,767,33,33,0.934,0.835,0.95875,0.8508891761832938,0.896875,200,nueva_4_capas
9-6-5-3,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,170,770,30,30,0.94,0.85,0.9625,0.8781127881127881,0.90625,200,nueva_4_capas
9-6-5-3,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,128,728,72,72,0.8560000000000001,0.64,0.91,0.6878834644792092,0.775,200,nueva_4_capas
9-6-5-3,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,121,721,79,79,0.842,0.605,0.90125,0.6745945122327626,0.753125,200,nueva_4_capas
9-6-5-3,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,130,730,70,70,0.86,0.65,0.9125,0.674129051034892,0.78125,200,nueva_4_capas
9-6-5-3,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,123,723,77,77,0.8460000000000001,0.615,0.90375,0.64026944971537,0.759375,200,nueva_4_capas
9-6-5-3,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,136,736,64,64,0.8719999999999999,0.68,0.9200000000000002,0.7195326392651639,0.8,200,nueva_4_capas
9-6-5-3,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.916627829567496,0.946875,200,nueva_4_capas
9-6-5-3,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.97375,0.8947121829618769,0.934375,200,nueva_4_capas
9-6-5-3,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9003457920162727,0.9375,200,nueva_4_capas
9-6-5-3,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8816262480889163,0.925,200,nueva_4_capas
9-6-5-3,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,186,786,14,14,0.972,0.93,0.9825,0.9364013964484028,0.95625,200,nueva_4_capas
9-6-5-3,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,153,753,47,47,0.906,0.7649999999999999,0.94125,0.7941925465838509,0.853125,200,nueva_4_capas
9-6-5-3,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,151,751,49,49,0.902,0.7550000000000001,0.93875,0.7674740139958423,0.846875,200,nueva_4_capas
9-6-5-3,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7669948546794605,0.84375,200,nueva_4_capas
9-6-5-3,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7544737513084087,0.84375,200,nueva_4_capas
9-6-5-3,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.7200000000000001,0.93,0.73056436236622,0.825,200,nueva_4_capas
9-6-5-3,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,190,790,10,10,0.98,0.95,0.9875,0.9501031894934334,0.96875,200,nueva_4_capas
9-6-5-3,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,186,786,14,14,0.972,0.93,0.9825,0.9305488549390988,0.95625,200,nueva_4_capas
9-6-5-3,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.927642276422764,0.953125,200,nueva_4_capas
9-6-5-3,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,190,790,10,10,0.98,0.95,0.9875,0.9506641604010028,0.96875,200,nueva_4_capas
9-6-5-3,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,191,791,9,9,0.982,0.9549999999999998,0.98875,0.955689223057644,0.971875,200,nueva_4_capas
9-6-5-3,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,174,774,26,26,0.948,0.8699999999999999,0.9675,0.8775410704822469,0.91875,200,nueva_4_capas
9-6-5-3,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,173,773,27,27,0.946,0.865,0.96625,0.8693894993894995,0.915625,200,nueva_4_capas
9-6-5-3,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,171,771,29,29,0.9419999999999998,0.8550000000000001,0.96375,0.8642728435247617,0.9093750000000002,200,nueva_4_capas
9-6-5-3,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,174,774,26,26,0.9479999999999998,0.8699999999999999,0.9675,0.8699155760600069,0.91875,200,nueva_4_capas
9-6-5-3,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,173,773,27,27,0.946,0.865,0.96625,0.8677893326730537,0.915625,200,nueva_4_capas
9-7-4-3,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,163,763,37,37,0.926,0.8150000000000001,0.95375,0.8413919413919414,0.884375,200,nueva_4_capas
9-7-4-3,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,168,768,32,32,0.936,0.8399999999999999,0.96,0.8531503934430764,0.9,200,nueva_4_capas
9-7-4-3,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,167,767,33,33,0.934,0.8350000000000002,0.95875,0.8382734912146678,0.896875,200,nueva_4_capas
9-7-4-3,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,164,764,36,36,0.928,0.8200000000000001,0.955,0.8403151565415715,0.8875,200,nueva_4_capas
9-7-4-3,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.8469812058047352,0.8812500000000002,200,nueva_4_capas
9-7-4-3,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,130,730,70,70,0.86,0.65,0.9125,0.7260576923076922,0.7812499999999999,200,nueva_4_capas
9-7-4-3,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,128,728,72,72,0.8559999999999999,0.64,0.91,0.6803628117913832,0.775,200,nueva_4_capas
9-7-4-3,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,132,732,68,68,0.8640000000000001,0.6599999999999999,0.915,0.6977115052424377,0.7875,200,nueva_4_capas
9-7-4-3,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,128,728,72,72,0.8560000000000001,0.64,0.91,0.6438419365721997,0.775,200,nueva_4_capas
9-7-4-3,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,134,734,66,66,0.868,0.6699999999999999,0.9175,0.7043474628600487,0.79375,200,nueva_4_capas
9-7-4-3,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.9750000000000002,0.8996836496836496,0.9375,200,nueva_4_capas
9-7-4-3,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.97125,0.8864935546857744,0.928125,200,nueva_4_capas
9-7-4-3,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8737224157955865,0.921875,200,nueva_4_capas
9-7-4-3,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9035478116175072,0.9375,200,nueva_4_capas
9-7-4-3,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,186,786,14,14,0.972,0.93,0.9825000000000002,0.9335484081136254,0.95625,200,nueva_4_capas
9-7-4-3,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,158,758,42,42,0.916,0.7899999999999999,0.9475,0.8198823817691743,0.86875,200,nueva_4_capas
9-7-4-3,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,150,750,50,50,0.9,0.7500000000000001,0.9375,0.7805861334432762,0.84375,200,nueva_4_capas
9-7-4-3,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.93,0.72987510087716,0.825,200,nueva_4_capas
9-7-4-3,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,156,756,44,44,0.912,0.78,0.945,0.7866651111842409,0.8625,200,nueva_4_capas
9-7-4-3,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7796570499449098,0.84375,200,nueva_4_capas
9-7-4-3,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,184,784,16,16,0.968,0.92,0.98,0.9209919115733068,0.95,200,nueva_4_capas
9-7-4-3,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.97375,0.8982265766718587,0.934375,200,nueva_4_capas
9-7-4-3,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.97625,0.9105180533751962,0.940625,200,nueva_4_capas
9-7-4-3,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,184,784,16,16,0.968,0.92,0.98,0.9228038201722412,0.95,200,nueva_4_capas
9-7-4-3,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,191,791,9,9,0.982,0.955,0.98875,0.9561056407426232,0.971875,200,nueva_4_capas
9-7-4-3,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,173,773,27,27,0.946,0.865,0.96625,0.8667591459268325,0.915625,200,nueva_4_capas
9-7-4-3,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.97125,0.8876223166612183,0.928125,200,nueva_4_capas
9-7-4-3,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,163,763,37,37,0.926,0.8150000000000001,0.95375,0.8283204717987326,0.884375,200,nueva_4_capas
9-7-4-3,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,167,767,33,33,0.934,0.835,0.95875,0.8355331275816692,0.896875,200,nueva_4_capas
9-7-4-3,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,174,774,26,26,0.9479999999999998,0.8699999999999999,0.9675,0.871521135038465,0.91875,200,nueva_4_capas
9-7-5-2,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,173,773,27,27,0.946,0.865,0.96625,0.8793490712358636,0.915625,200,nueva_4_capas
9-7-5-2,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.96375,0.8699575546404814,0.909375,200,nueva_4_capas
9-7-5-2,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.965,0.8683431724608195,0.9125,200,nueva_4_capas
9-7-5-2,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,170,770,30,30,0.94,0.85,0.9625,0.8596227922063132,0.90625,200,nueva_4_capas
9-7-5-2,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.97125,0.897294870977011,0.928125,200,nueva_4_capas
9-7-5-2,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,143,743,57,57,0.8859999999999999,0.7150000000000001,0.9287500000000002,0.750675849584507,0.8218750000000001,200,nueva_4_capas
9-7-5-2,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,140,740,60,60,0.8800000000000001,0.7,0.925,0.7300391398338834,0.8125,200,nueva_4_capas
9-7-5-2,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,130,730,70,70,0.86,0.65,0.9125,0.668010752688172,0.78125,200,nueva_4_capas
9-7-5-2,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,139,739,61,61,0.8779999999999999,0.6950000000000001,0.92375,0.7153489984966523,0.809375,200,nueva_4_capas
9-7-5-2,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,136,736,64,64,0.8720000000000001,0.6799999999999999,0.9200000000000002,0.7280063074180722,0.8,200,nueva_4_capas
9-7-5-2,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,186,786,14,14,0.972,0.93,0.9825,0.9306342780026992,0.95625,200,nueva_4_capas
9-7-5-2,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.97625,0.9048245614035088,0.940625,200,nueva_4_capas
9-7-5-2,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,182,782,18,18,0.964,0.91,0.9775,0.9096488596204988,0.94375,200,nueva_4_capas
9-7-5-2,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,181,781,19,19,0.962,0.905,0.97625,0.9062912243740378,0.940625,200,nueva_4_capas
9-7-5-2,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,187,787,13,13,0.974,0.935,0.98375,0.937591395532572,0.959375,200,nueva_4_capas
9-7-5-2,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.8342541266321752,0.88125,200,nueva_4_capas
9-7-5-2,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7666925227113905,0.84375,200,nueva_4_capas
9-7-5-2,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,146,746,54,54,0.892,0.7300000000000001,0.9325,0.7452250677570215,0.83125,200,nueva_4_capas
9-7-5-2,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,156,756,44,44,0.912,0.78,0.945,0.7928497613858707,0.8625,200,nueva_4_capas
9-7-5-2,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,160,760,40,40,0.9200000000000002,0.8000000000000002,0.95,0.8197361585782638,0.875,200,nueva_4_capas
9-7-5-2,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,191,791,9,9,0.982,0.9549999999999998,0.98875,0.9555523360401408,0.971875,200,nueva_4_capas
9-7-5-2,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,183,783,17,17,0.966,0.9149999999999998,0.97875,0.91653571031172,0.946875,200,nueva_4_capas
9-7-5-2,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,186,786,14,14,0.972,0.93,0.9825000000000002,0.9320742615297352,0.95625,200,nueva_4_capas
9-7-5-2,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,187,787,13,13,0.974,0.935,0.98375,0.937509736285746,0.959375,200,nueva_4_capas
9-7-5-2,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,189,789,11,11,0.978,0.945,0.98625,0.9459123824977484,0.965625,200,nueva_4_capas
9-7-5-2,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,170,770,30,30,0.9399999999999998,0.85,0.9625,0.8678017439358265,0.90625,200,nueva_4_capas
9-7-5-2,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8835064935064935,0.925,200,nueva_4_capas
9-7-5-2,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,169,769,31,31,0.938,0.845,0.96125,0.8557676429982944,0.903125,200,nueva_4_capas
9-7-5-2,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8850918954580509,0.925,200,nueva_4_capas
9-7-5-2,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,167,767,33,33,0.934,0.835,0.95875,0.8472559754486999,0.896875,200,nueva_4_capas
9-7-5-4,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.965,0.8786484458001486,0.9125,200,nueva_4_capas
9-7-5-4,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,167,767,33,33,0.934,0.835,0.95875,0.8418083980003483,0.896875,200,nueva_4_capas
9-7-5-4,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,159,759,41,41,0.918,0.795,0.94875,0.8057777777777778,0.871875,200,nueva_4_capas
9-7-5-4,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,167,767,33,33,0.934,0.835,0.95875,0.8563502774029091,0.896875,200,nueva_4_capas
9-7-5-4,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8632263161674928,0.890625,200,nueva_4_capas
9-7-5-4,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,133,733,67,67,0.866,0.665,0.91625,0.7259365079365079,0.790625,200,nueva_4_capas
9-7-5-4,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,129,729,71,71,0.8580000000000002,0.6449999999999999,0.91125,0.6856005330667999,0.7781250000000001,200,nueva_4_capas
9-7-5-4,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,126,726,74,74,0.852,0.63,0.9075,0.6675317063251165,0.76875,200,nueva_4_capas
9-7-5-4,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,118,718,82,82,0.836,0.5900000000000001,0.8975,0.6207092186081761,0.7437500000000001,200,nueva_4_capas
9-7-5-4,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,123,723,77,77,0.8460000000000001,0.615,0.90375,0.6431406595668057,0.759375,200,nueva_4_capas
9-7-5-4,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,178,778,22,22,0.9559999999999998,0.8899999999999999,0.9725,0.8967553536350529,0.93125,200,nueva_4_capas
9-7-5-4,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8746605908233815,0.921875,200,nueva_4_capas
9-7-5-4,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8738206218392065,0.921875,200,nueva_4_capas
9-7-5-4,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.97125,0.8857888869330516,0.928125,200,nueva_4_capas
9-7-5-4,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,184,784,16,16,0.968,0.9200000000000002,0.98,0.927887667887668,0.95,200,nueva_4_capas
9-7-5-4,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,154,754,46,46,0.908,0.77,0.9425,0.7946135614089207,0.85625,200,nueva_4_capas
