base,clase,archivo,ruta_relativa,frecuencia_hz,muestras,snr_objetivo_db,snr_real_db,error_snr_db,factor_antirecorte,escalado_antirecorte,muestras_saturadas,semilla_ruido,potencia_senal,potencia_ruido_objetivo
SNR_0db,N,New_N_063.wav,N_New_3주기/New_N_063.wav,8000,20813,0.0,1.1044209010440475e-05,1.1044209010440475e-05,0.698419851674283,True,0,2.029430094719931e+18,0.029905747006754368,0.029905747006754368
SNR_-5db,N,New_N_063.wav,N_New_3주기/New_N_063.wav,8000,20813,-5.0,-5.000004056087554,-4.056087553827581e-06,0.505561610954509,True,0,3.8584547039084826e+18,0.029905747006754368,0.09457027567010672
SNR_-8db,N,New_N_063.wav,N_New_3주기/New_N_063.wav,8000,20813,-8.0,-8.000000526863333,-5.268633334054584e-07,0.4560683098044841,True,0,6.357223673547896e+18,0.029905747006754368,0.18869250716078226
original,N,New_N_064.wav,N_New_3주기/New_N_064.wav,8000,20665,,,,1.0,False,0,,,
SNR_8db,N,New_N_064.wav,N_New_3주기/New_N_064.wav,8000,20665,8.0,7.999986395245726,-1.360475427425456e-05,0.881214531749752,True,0,6.477940544251239e+18,0.02886918620448654,0.004575457668738301
SNR_5db,N,New_N_064.wav,N_New_3주기/New_N_064.wav,8000,20665,5.0,4.999984163096588,-1.5836903411781122e-05,0.7995631987095588,True,0,1.0181084582704636e+19,0.02886918620448654,0.009129238260168895
SNR_0db,N,New_N_064.wav,N_New_3주기/New_N_064.wav,8000,20665,0.0,3.1348106102102406e-06,3.1348106102102406e-06,0.7431515684376309,True,0,5.053083664563473e+17,0.02886918620448654,0.02886918620448654
SNR_-5db,N,New_N_064.wav,N_New_3주기/New_N_064.wav,8000,20665,-5.0,-5.000005189372097,-5.189372097369471e-06,0.5359049158141161,True,0,6.020008865565895e+18,0.02886918620448654,0.09129238260168895
SNR_-8db,N,New_N_064.wav,N_New_3주기/New_N_064.wav,8000,20665,-8.0,-7.999997739883398,2.2601166023150654e-06,0.47806575962409187,True,0,9.94347909219699e+17,0.02886918620448654,0.18215225064887058
original,N,New_N_065.wav,N_New_3주기/New_N_065.wav,8000,21512,,,,1.0,False,0,,,
SNR_8db,N,New_N_065.wav,N_New_3주기/New_N_065.wav,8000,21512,8.0,8.000010030649005,1.003064900473305e-05,0.8386278369727783,True,0,9.679127488264772e+18,0.028914898114525512,0.004582702518241816
SNR_5db,N,New_N_065.wav,N_New_3주기/New_N_065.wav,8000,21512,5.0,5.0000041816594205,4.1816594205101865e-06,0.8378841289669626,True,0,3.0379654862482125e+18,0.028914898114525512,0.009143693635360882
SNR_0db,N,New_N_065.wav,N_New_3주기/New_N_065.wav,8000,21512,0.0,5.8188928133000965e-06,5.8188928133000965e-06,0.6599069522428682,True,0,1.816604229906038e+19,0.028914898114525512,0.028914898114525512
SNR_-5db,N,New_N_065.wav,N_New_3주기/New_N_065.wav,8000,21512,-5.0,-4.999995920337788,4.0796622116090475e-06,0.6036588837280021,True,0,1.1921556869995942e+19,0.028914898114525512,0.09143693635360882
SNR_-8db,N,New_N_065.wav,N_New_3주기/New_N_065.wav,8000,21512,-8.0,-8.000002701041414,-2.701041413644134e-06,0.4213790280675464,True,0,5.796023992262801e+18,0.028914898114525512,0.18244067330256364
original,N,New_N_066.wav,N_New_3주기/New_N_066.wav,8000,20548,,,,1.0,False,0,,,
SNR_8db,N,New_N_066.wav,N_New_3주기/New_N_066.wav,8000,20548,8.0,8.000008899195882,8.899195881539868e-06,0.8913691991203803,True,0,6.357930302879205e+18,0.028344726187750083,0.004492336357713935
SNR_5db,N,New_N_066.wav,N_New_3주기/New_N_066.wav,8000,20548,5.0,5.000005726584584,5.72658458430908e-06,0.7885568576313174,True,0,1.6708633915603912e+18,0.028344726187750083,0.008963389440711171
SNR_0db,N,New_N_066.wav,N_New_3주기/New_N_066.wav,8000,20548,0.0,-1.2945957641398826e-06,-1.2945957641398826e-06,0.6864670165796646,True,0,8.292193771900595e+18,0.028344726187750083,0.028344726187750083
SNR_-5db,N,New_N_066.wav,N_New_3주기/New_N_066.wav,8000,20548,-5.0,-4.999999715279632,2.847203681710653e-07,0.5721694517191289,True,0,1.3899739635154733e+19,0.028344726187750083,0.08963389440711172
SNR_-8db,N,New_N_066.wav,N_New_3주기/New_N_066.wav,8000,20548,-8.0,-7.999998380247854,1.6197521457428365e-06,0.4759548692884727,True,0,3.768085051208397e+17,0.028344726187750083,0.17884313165440985
original,N,New_N_067.wav,N_New_3주기/New_N_067.wav,8000,20811,,,,1.0,False,0,,,
SNR_8db,N,New_N_067.wav,N_New_3주기/New_N_067.wav,8000,20811,8.0,8.000006608646942,6.608646941685947e-06,0.8764856445214771,True,0,1.6163649178649762e+19,0.030081361252246187,0.004767574466864849
SNR_5db,N,New_N_067.wav,N_New_3주기/New_N_067.wav,8000,20811,5.0,5.00000056104168,5.610416797807716e-07,0.8292006410605133,True,0,4.3134730180913894e+18,0.030081361252246187,0.009512561667543282
SNR_0db,N,New_N_067.wav,N_New_3주기/New_N_067.wav,8000,20811,0.0,1.3785848605184413e-06,1.3785848605184413e-06,0.6929954649535203,True,0,1.5013747123553214e+19,0.030081361252246187,0.030081361252246187
SNR_-5db,N,New_N_067.wav,N_New_3주기/New_N_067.wav,8000,20811,-5.0,-5.00000024736728,-2.473672804370608e-07,0.580189440148321,True,0,5.611980809581936e+18,0.030081361252246187,0.09512561667543282
SNR_-8db,N,New_N_067.wav,N_New_3주기/New_N_067.wav,8000,20811,-8.0,-7.999998905429063,1.0945709369991619e-06,0.4144328354318632,True,0,1.7008336025134727e+19,0.030081361252246187,0.18980055814066635
original,N,New_N_068.wav,N_New_3주기/New_N_068.wav,8000,19730,,,,1.0,False,0,,,
SNR_8db,N,New_N_068.wav,N_New_3주기/New_N_068.wav,8000,19730,8.0,8.000006367766684,6.36776668372363e-06,0.870651488596938,True,0,5.611177609919317e+18,0.030193580726602477,0.004785360054961734
SNR_5db,N,New_N_068.wav,N_New_3주기/New_N_068.wav,8000,19730,5.0,4.999996857964135,-3.1420358652667346e-06,0.8251219382978389,True,0,1.2457967364765112e+19,0.030193580726602477,0.009548048581222554
SNR_0db,N,New_N_068.wav,N_New_3주기/New_N_068.wav,8000,19730,0.0,6.072875528123671e-07,6.072875528123671e-07,0.6880436819627173,True,0,5.224868540721779e+18,0.030193580726602477,0.030193580726602477
SNR_-5db,N,New_N_068.wav,N_New_3주기/New_N_068.wav,8000,19730,-5.0,-5.0000063386930185,-6.338693018470565e-06,0.5709839803202754,True,0,8.630703295716434e+18,0.030193580726602477,0.09548048581222555
SNR_-8db,N,New_N_068.wav,N_New_3주기/New_N_068.wav,8000,19730,-8.0,-7.999999158859499,8.411405012509476e-07,0.4794562168311317,True,0,1.8147830544948988e+19,0.030193580726602477,0.19050861515605444
original,N,New_N_069.wav,N_New_3주기/New_N_069.wav,8000,20323,,,,1.0,False,0,,,
SNR_8db,N,New_N_069.wav,N_New_3주기/New_N_069.wav,8000,20323,8.0,7.999991314942966,-8.685057034441002e-06,0.9634419788665458,True,0,1.1431498012585275e+19,0.024115352800100086,0.003822025848667667
SNR_5db,N,New_N_069.wav,N_New_3주기/New_N_069.wav,8000,20323,5.0,5.0000091905912925,9.1905912924517e-06,0.9784088557034321,True,0,1.8446337134402238e+19,0.024115352800100086,0.007625944142683547
SNR_0db,N,New_N_069.wav,N_New_3주기/New_N_069.wav,8000,20323,0.0,7.278201621574635e-06,7.278201621574635e-06,0.7281168157828138,True,0,1.669385311675752e+19,0.024115352800100086,0.024115352800100086
SNR_-5db,N,New_N_069.wav,N_New_3주기/New_N_069.wav,8000,20323,-5.0,-4.999999328754191,6.712458091584494e-07,0.6404918286605457,True,0,9.88999184440863e+18,0.024115352800100086,0.07625944142683548
SNR_-8db,N,New_N_069.wav,N_New_3주기/New_N_069.wav,8000,20323,-8.0,-7.999997868614979,2.1313850213644514e-06,0.4854219748236275,True,0,1.4177914035822464e+18,0.024115352800100086,0.15215758963954143
original,N,New_N_070.wav,N_New_3주기/New_N_070.wav,8000,20468,,,,1.0,False,0,,,
SNR_8db,N,New_N_070.wav,N_New_3주기/New_N_070.wav,8000,20468,8.0,7.999991287201001,-8.712798998722349e-06,1.0,False,0,1.1056083311420746e+19,0.023856725039308933,0.003781036110921731
SNR_5db,N,New_N_070.wav,N_New_3주기/New_N_070.wav,8000,20468,5.0,5.000004986992643,4.986992642841415e-06,0.9682703608344707,True,0,1.02284249555106e+19,0.023856725039308933,0.007544158863658623
SNR_0db,N,New_N_070.wav,N_New_3주기/New_N_070.wav,8000,20468,0.0,-1.3764510802030582e-06,-1.3764510802030582e-06,0.760531306005563,True,0,1.7391938003117416e+19,0.023856725039308933,0.023856725039308933
SNR_-5db,N,New_N_070.wav,N_New_3주기/New_N_070.wav,8000,20468,-5.0,-4.999998025602102,1.97439789761944e-06,0.6984438943312478,True,0,4.067565255689865e+18,0.023856725039308933,0.07544158863658625
SNR_-8db,N,New_N_070.wav,N_New_3주기/New_N_070.wav,8000,20468,-8.0,-7.99999793781648,2.062183519946359e-06,0.5426809526080306,True,0,7.942368826772088e+18,0.023856725039308933,0.15052575878796498
original,N,New_N_071.wav,N_New_3주기/New_N_071.wav,8000,20667,,,,1.0,False,0,,,
SNR_8db,N,New_N_071.wav,N_New_3주기/New_N_071.wav,8000,20667,8.0,8.000000774226535,7.74226535327216e-07,1.0,False,0,7.242352189019592e+18,0.02384184320137015,0.003778677498557683
SNR_5db,N,New_N_071.wav,N_New_3주기/New_N_071.wav,8000,20667,5.0,4.999996799980134,-3.2000198659787316e-06,0.9266692500747337,True,0,2.3819785617045924e+18,0.02384184320137015,0.007539452813293018
SNR_0db,N,New_N_071.wav,N_New_3주기/New_N_071.wav,8000,20667,0.0,-8.022193827742609e-06,-8.022193827742609e-06,0.8741016257251113,True,0,1.1154939859878183e+19,0.02384184320137015,0.02384184320137015
SNR_-5db,N,New_N_071.wav,N_New_3주기/New_N_071.wav,8000,20667,-5.0,-5.00000510008954,-5.100089540022168e-06,0.7171025435101801,True,0,6.670774162985649e+18,0.02384184320137015,0.07539452813293018
SNR_-8db,N,New_N_071.wav,N_New_3주기/New_N_071.wav,8000,20667,-8.0,-8.000001245850703,-1.2458507026025245e-06,0.5259883307715963,True,0,1.367447283097945e+19,0.02384184320137015,0.1504318607384966
original,N,New_N_072.wav,N_New_3주기/New_N_072.wav,8000,20306,,,,1.0,False,0,,,
SNR_8db,N,New_N_072.wav,N_New_3주기/New_N_072.wav,8000,20306,8.0,8.00000803430273,8.034302730663967e-06,1.0,False,0,1.252607735883278e+19,0.024140878755804365,0.003826071440010345
SNR_5db,N,New_N_072.wav,N_New_3주기/New_N_072.wav,8000,20306,5.0,5.000000998355515,9.983555147030643e-07,0.9795621162900982,True,0,4.4026249920337567e+18,0.024140878755804365,0.007634016158631356
SNR_0db,N,New_N_072.wav,N_New_3주기/New_N_072.wav,8000,20306,0.0,2.2787459291845007e-06,2.2787459291845007e-06,0.8974802616384637,True,0,1.016710134416574e+19,0.024140878755804365,0.024140878755804365
SNR_-5db,N,New_N_072.wav,N_New_3주기/New_N_072.wav,8000,20306,-5.0,-5.00000371435016,-3.7143501598890794e-06,0.6959311703721045,True,0,1.7166257027421135e+19,0.024140878755804365,0.07634016158631356
SNR_-8db,N,New_N_072.wav,N_New_3주기/New_N_072.wav,8000,20306,-8.0,-8.000007343604306,-7.343604305987128e-06,0.5542629511843666,True,0,1.5756948995349673e+18,0.024140878755804365,0.15231864753180635
original,N,New_N_073.wav,N_New_3주기/New_N_073.wav,8000,20569,,,,1.0,False,0,,,
SNR_8db,N,New_N_073.wav,N_New_3주기/New_N_073.wav,8000,20569,8.0,8.000005689184398,5.689184398249836e-06,1.0,False,0,3.839828601773491e+18,0.02450279989726021,0.003883432075340457
SNR_5db,N,New_N_073.wav,N_New_3주기/New_N_073.wav,8000,20569,5.0,5.000001596097525,1.5960975252582443e-06,0.9652976154000734,True,0,9.04180349691195e+18,0.02450279989726021,0.007748465672668202
SNR_0db,N,New_N_073.wav,N_New_3주기/New_N_073.wav,8000,20569,0.0,-4.841872553601849e-07,-4.841872553601849e-07,0.8592621431858071,True,0,1.779260976874424e+19,0.02450279989726021,0.02450279989726021
SNR_-5db,N,New_N_073.wav,N_New_3주기/New_N_073.wav,8000,20569,-5.0,-5.000004139225957,-4.139225956656389e-06,0.6652374834870105,True,0,9.589401507378137e+18,0.02450279989726021,0.07748465672668202
SNR_-8db,N,New_N_073.wav,N_New_3주기/New_N_073.wav,8000,20569,-8.0,-7.999997111965612,2.888034387638072e-06,0.4774672760310752,True,0,5.868375891891435e+16,0.02450279989726021,0.15460221555504855
original,N,New_N_074.wav,N_New_3주기/New_N_074.wav,8000,20353,,,,1.0,False,0,,,
SNR_8db,N,New_N_074.wav,N_New_3주기/New_N_074.wav,8000,20353,8.0,7.999979080875885,-2.0919124114726628e-05,1.0,False,0,1.0113293200740166e+19,0.024065764726693785,0.003814166668670776
SNR_5db,N,New_N_074.wav,N_New_3주기/New_N_074.wav,8000,20353,5.0,5.000004661604354,4.661604354083693e-06,1.0,False,0,1.0025661095495666e+19,0.024065764726693785,0.0076102630170091935
SNR_0db,N,New_N_074.wav,N_New_3주기/New_N_074.wav,8000,20353,0.0,5.344556560966425e-06,5.344556560966425e-06,0.8159004513399071,True,0,1.2908105270874296e+19,0.024065764726693785,0.024065764726693785
SNR_-5db,N,New_N_074.wav,N_New_3주기/New_N_074.wav,8000,20353,-5.0,-5.000003053780389,-3.0537803885621884e-06,0.6171547078016838,True,0,1.7651142278459812e+19,0.024065764726693785,0.07610263017009193
SNR_-8db,N,New_N_074.wav,N_New_3주기/New_N_074.wav,8000,20353,-8.0,-7.9999972783535185,2.7216464815182917e-06,0.5329282820166665,True,0,1.4391661987134216e+19,0.024065764726693785,0.15184471004839814
original,N,New_N_075.wav,N_New_3주기/New_N_075.wav,8000,20523,,,,1.0,False,0,,,
SNR_8db,N,New_N_075.wav,N_New_3주기/New_N_075.wav,8000,20523,8.0,8.000005747194095,5.747194094851693e-06,1.0,False,0,1.474653417446116e+19,0.023801893616761445,0.003772345916088884
SNR_5db,N,New_N_075.wav,N_New_3주기/New_N_075.wav,8000,20523,5.0,4.999999350358391,-6.496416089518675e-07,1.0,False,0,7.576264525237323e+18,0.023801893616761445,0.007526819645398906
SNR_0db,N,New_N_075.wav,N_New_3주기/New_N_075.wav,8000,20523,0.0,9.344651434387902e-07,9.344651434387902e-07,0.9067420426481972,True,0,8.229151585555609e+18,0.023801893616761445,0.023801893616761445
SNR_-5db,N,New_N_075.wav,N_New_3주기/New_N_075.wav,8000,20523,-5.0,-5.000002662976706,-2.6629767058139464e-06,0.6393676647372144,True,0,6.160206558623345e+18,0.023801893616761445,0.07526819645398906
SNR_-8db,N,New_N_075.wav,N_New_3주기/New_N_075.wav,8000,20523,-8.0,-7.999996433229097,3.566770902629912e-06,0.559566409374366,True,0,6.785068058969474e+18,0.023801893616761445,0.15017979590031866
original,N,New_N_076.wav,N_New_3주기/New_N_076.wav,8000,20234,,,,1.0,False,0,,,
SNR_8db,N,New_N_076.wav,N_New_3주기/New_N_076.wav,8000,20234,8.0,7.999998740361907,-1.2596380933871387e-06,1.0,False,0,1.380493821245943e+19,0.023917977933118225,0.0037907440403634205
SNR_5db,N,New_N_076.wav,N_New_3주기/New_N_076.wav,8000,20234,5.0,5.000004539438629,4.539438629436177e-06,0.9865262042241358,True,0,9.565659510433018e+18,0.023917977933118225,0.007563528729430002
SNR_0db,N,New_N_076.wav,N_New_3주기/New_N_076.wav,8000,20234,0.0,4.423600068436035e-06,4.423600068436035e-06,0.881167880309853,True,0,5.495707699148311e+18,0.023917977933118225,0.023917977933118225
SNR_-5db,N,New_N_076.wav,N_New_3주기/New_N_076.wav,8000,20234,-5.0,-4.999995553277319,4.4467226807398674e-06,0.6794730486009508,True,0,1.0470475435938042e+19,0.023917977933118225,0.07563528729430002
SNR_-8db,N,New_N_076.wav,N_New_3주기/New_N_076.wav,8000,20234,-8.0,-8.00000076515986,-7.651598608049426e-07,0.49325279182388443,True,0,1.0442908123148122e+19,0.023917977933118225,0.15091223842016138
original,N,New_N_077.wav,N_New_3주기/New_N_077.wav,8000,20425,,,,1.0,False,0,,,
SNR_8db,N,New_N_077.wav,N_New_3주기/New_N_077.wav,8000,20425,8.0,7.999997149265178,-2.850734822423817e-06,1.0,False,0,7.751096215283095e+18,0.024244588853442536,0.003842508382783966
SNR_5db,N,New_N_077.wav,N_New_3주기/New_N_077.wav,8000,20425,5.0,5.00000125216696,1.252166960341583e-06,0.9557542074992013,True,0,7.967201198582363e+17,0.024244588853442536,0.0076668121711208626
SNR_0db,N,New_N_077.wav,N_New_3주기/New_N_077.wav,8000,20425,0.0,-4.189624436810542e-06,-4.189624436810542e-06,0.8224815246446202,True,0,1.6802072891571227e+19,0.024244588853442536,0.024244588853442536
SNR_-5db,N,New_N_077.wav,N_New_3주기/New_N_077.wav,8000,20425,-5.0,-5.000004876293058,-4.87629305823134e-06,0.6182725795608459,True,0,1.3371674453369135e+19,0.024244588853442536,0.07666812171120864
SNR_-8db,N,New_N_077.wav,N_New_3주기/New_N_077.wav,8000,20425,-8.0,-7.9999993009704875,6.990295124964518e-07,0.499183905014131,True,0,1.6759734055160826e+19,0.024244588853442536,0.15297301400982197
original,N,New_N_078.wav,N_New_3주기/New_N_078.wav,8000,20209,,,,1.0,False,0,,,
SNR_8db,N,New_N_078.wav,N_New_3주기/New_N_078.wav,8000,20209,8.0,8.000003202915527,3.2029155274670984e-06,1.0,False,0,4.5808507735818286e+18,0.024000310569410245,0.00380379288384108
SNR_5db,N,New_N_078.wav,N_New_3주기/New_N_078.wav,8000,20209,5.0,5.000003041873557,3.041873556597352e-06,0.982301482299708,True,0,1.457922282279188e+19,0.024000310569410245,0.007589564595074905
SNR_0db,N,New_N_078.wav,N_New_3주기/New_N_078.wav,8000,20209,0.0,2.2278898013779004e-06,2.2278898013779004e-06,0.895385712678514,True,0,1.8031764469480832e+18,0.024000310569410245,0.024000310569410245
SNR_-5db,N,New_N_078.wav,N_New_3주기/New_N_078.wav,8000,20209,-5.0,-4.999995049501332,4.950498667888326e-06,0.6699701517783275,True,0,1.2596270789052647e+19,0.024000310569410245,0.07589564595074905
SNR_-8db,N,New_N_078.wav,N_New_3주기/New_N_078.wav,8000,20209,-8.0,-7.99999922401266,7.759873401624873e-07,0.4593058548099801,True,0,7.417489270631438e+18,0.024000310569410245,0.15143172223575002
original,N,New_N_079.wav,N_New_3주기/New_N_079.wav,8000,20496,,,,1.0,False,0,,,
SNR_8db,N,New_N_079.wav,N_New_3주기/New_N_079.wav,8000,20496,8.0,8.000009195091465,9.195091465130645e-06,0.9918182819284818,True,0,1.221806493713747e+19,0.023820989849743818,0.0037753724650544255
SNR_5db,N,New_N_079.wav,N_New_3주기/New_N_079.wav,8000,20496,5.0,4.99999335475069,-6.6452493099333765e-06,0.9755007292205333,True,0,1.7739646549778435e+18,0.023820989849743818,0.007532858404494259
SNR_0db,N,New_N_079.wav,N_New_3주기/New_N_079.wav,8000,20496,0.0,-1.9059863279577932e-06,-1.9059863279577932e-06,0.8264271131719824,True,0,4.0689890541709834e+18,0.023820989849743818,0.023820989849743818
SNR_-5db,N,New_N_079.wav,N_New_3주기/New_N_079.wav,8000,20496,-5.0,-5.000001951104246,-1.95110424616729e-06,0.6411556779360242,True,0,1.6995064740032756e+19,0.023820989849743818,0.0753285840449426
SNR_-8db,N,New_N_079.wav,N_New_3주기/New_N_079.wav,8000,20496,-8.0,-7.999997832983643,2.1670163565801204e-06,0.4363907457899033,True,0,8.589187237840521e+17,0.023820989849743818,0.15030028498483997
original,N,New_N_080.wav,N_New_3주기/New_N_080.wav,8000,20281,,,,1.0,False,0,,,
SNR_8db,N,New_N_080.wav,N_New_3주기/New_N_080.wav,8000,20281,8.0,7.999994746482379,-5.25351762092896e-06,1.0,False,0,4.777373179856763e+18,0.02423485024354106,0.003840964917130278
SNR_5db,N,New_N_080.wav,N_New_3주기/New_N_080.wav,8000,20281,5.0,5.000002401908493,2.4019084934323587e-06,1.0,False,0,1.2226769612489953e+19,0.02423485024354106,0.00766373255226761
SNR_0db,N,New_N_080.wav,N_New_3주기/New_N_080.wav,8000,20281,0.0,3.424391583498226e-06,3.424391583498226e-06,0.8808814952287503,True,0,1.5689478620698102e+19,0.02423485024354106,0.02423485024354106
SNR_-5db,N,New_N_080.wav,N_New_3주기/New_N_080.wav,8000,20281,-5.0,-5.000000167952898,-1.6795289781157408e-07,0.7020300835785881,True,0,1.6266929733813275e+19,0.02423485024354106,0.0766373255226761
SNR_-8db,N,New_N_080.wav,N_New_3주기/New_N_080.wav,8000,20281,-8.0,-8.000001301387702,-1.3013877016021524e-06,0.5165656224180069,True,0,7.693266940088625e+18,0.02423485024354106,0.15291156753539834
original,N,New_N_081.wav,N_New_3주기/New_N_081.wav,8000,20648,,,,1.0,False,0,,,
SNR_8db,N,New_N_081.wav,N_New_3주기/New_N_081.wav,8000,20648,8.0,8.00000101527069,1.0152706906296771e-06,1.0,False,0,1.086129455579506e+19,0.02331743803524247,0.003695564880768963
SNR_5db,N,New_N_081.wav,N_New_3주기/New_N_081.wav,8000,20648,5.0,5.000000913521138,9.135211378463737e-07,0.9600391589538758,True,0,1.5150360257205455e+19,0.02331743803524247,0.0073736213391207735
SNR_0db,N,New_N_081.wav,N_New_3주기/New_N_081.wav,8000,20648,0.0,-1.071339703944316e-07,-1.071339703944316e-07,0.8700712810334505,True,0,6.240980118571062e+18,0.02331743803524247,0.02331743803524247
SNR_-5db,N,New_N_081.wav,N_New_3주기/New_N_081.wav,8000,20648,-5.0,-4.999993426366745,6.573633254625122e-06,0.7171615606305578,True,0,5.7433782193277645e+17,0.02331743803524247,0.07373621339120773
SNR_-8db,N,New_N_081.wav,N_New_3주기/New_N_081.wav,8000,20648,-8.0,-8.000003407923206,-3.4079232058559228e-06,0.5524626925707634,True,0,2.9946399300098627e+18,0.02331743803524247,0.14712308782798045
